"Tag Summary Report"
"12/01/2024 00:00 - 01/01/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Start Date","End Date",Pause,Priority,"Publisher Name","Publisher ID","Website ID","Website Name","Provider ID","Provider Name","Provider Account ID","Provider Account",Country,Referrer,"Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,"Named Threat","Resolution Reason"
TMT-20230908-DXA,85166202412101800,dfb96f0f3ce930bb6a9e13306efa7f83,127238@|@126225|9967_7091_reuters,Tag,"Malicious - Indirect Evidence","2024-12-10 18:21 +0000",124115890251,https://www.themediatrust.com?scsh=124115890251,3UAu7cEX1Koe,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20240828-GLZ,85102202412101800,55cbd3333e933fba7eb02078ad0832f0,129955@|@12526_cr2795.a2573de1,Tag,Malicious,"2024-12-10 18:15 +0000",124115746643,https://www.themediatrust.com?scsh=124115746643,3UAu5tr71Vsx,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,85113202412101800,95841704d25fc69e50d4a9a8faee09ae,127238@|@11360_7091_reuters,Tag,Malicious,"2024-12-10 18:11 +0000",124115661784,https://www.themediatrust.com?scsh=124115661784,3UAu4R2E1TaD,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,85103202412101800,f5ba52edfec230972f32f3c77e5a4ffc,129955@|@12530_7091_reuters,Tag,Malicious,"2024-12-10 18:08 +0000",124115586771,https://www.themediatrust.com?scsh=124115586771,3UAu3Vnp2EJC,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,8561202412101700,f7aebc2167dfe1ee1b1ae29666a42597,129893@|@255e445c6b3187b5b12f20008ecab937,Tag,Malicious,"2024-12-10 17:29 +0000",124114806445,https://www.themediatrust.com?scsh=124114806445,3UAtAATa2A4t,3,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,8513202412101700,1424dfdd2b2b0f3faf7dd6613ba1f1e9,129894@|@12214_9129_reuters,Tag,Malicious,"2024-12-10 17:19 +0000",124114598097,https://www.themediatrust.com?scsh=124114598097,3UAt6tFW1ieg,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,8527202412101700,f0b5b6aafbe28d165221353145da7a5d,127238@|@9062_21373_reuters,Tag,"Malicious - Indirect Evidence","2024-12-10 17:17 +0000",124114579293,https://www.themediatrust.com?scsh=124114579293,3UAt6Xta2aTo,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20240705-LPW,8536202412101700,d5173d1f73331770588d9ef8d3cfee78,128543@|@ppcbuzz_130140|15808tsppcbuzz_127249|reuters,Tag,Malicious,"2024-12-10 17:17 +0000",124114561543,https://www.themediatrust.com?scsh=124114561543,3UAt6HRw1kDM,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,8564202412101700,b3898d8d2a5763831730373dc6617f66,129955@|@9967_7091_reuters,Tag,Malicious,"2024-12-10 17:15 +0000",124114543145,https://www.themediatrust.com?scsh=124114543145,3UAt5se618PC,3,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,8534202412101700,8d98deb6e51ffe3e0708fe047a0657dd,127238@|@126225|9129_reuters,Tag,"Malicious - Indirect Evidence","2024-12-10 17:14 +0000",124114524478,https://www.themediatrust.com?scsh=124114524478,3UAt5cMZ1qDK,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20240913-MBV,8546202412101700,c197eeb46e26692dce77394ccb089ad6,129893@|@8d1a94b6eac2b94c02da2c48d1bc20d9,Tag,Malicious,"2024-12-10 17:14 +0000",124114523947,https://www.themediatrust.com?scsh=124114523947,3UAt5ajC1ai1,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8560202412101700,4576af0cb59cb7971862867fc698f1fb,130442@|@7462_reuters,Tag,Malicious,"2024-12-10 17:13 +0000",124114499731,https://www.themediatrust.com?scsh=124114499731,3UAt5HcT1W1n,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,8552202412101700,7b6522492cbf14c60f96607be1fc47dd,127238@|@reuters,Tag,"Malicious - Indirect Evidence","2024-12-10 17:12 +0000",124114440324,https://www.themediatrust.com?scsh=124114440324,3UAt4uKX1dPc,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20240828-GLZ,8552202412101700,7b6522492cbf14c60f96607be1fc47dd,127238@|@reuters,Tag,Malicious,"2024-12-10 17:12 +0000",124114440319,https://www.themediatrust.com?scsh=124114440319,3UAt4uKX2NMB,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,8554202412101700,38bf087faa628f5c4437d4586cbb6f08,129956@|@4d1b382832c328cfe697c7f4689f04ff,Tag,Malicious,"2024-12-10 17:08 +0000",124114421778,https://www.themediatrust.com?scsh=124114421778,3UAt3k8v1Rmu,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129956,"Adsview Banner IA 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,8551202412101700,64843e7e9699a7626b2c1b6c1c4a6b5a,129955@|@12620_reuters,Tag,Malicious,"2024-12-10 17:07 +0000",124114368281,https://www.themediatrust.com?scsh=124114368281,3UAt3Qnh1aAt,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8550202412101700,6d8f70a98a9485f87d329858110265b0,129893@|@44bd98d30c8faddd669ef104ae36ba1c,Tag,Malicious,"2024-12-10 17:07 +0000",124114367855,https://www.themediatrust.com?scsh=124114367855,3UAt3FX92BGq,1,Expired,2024-12-10,2024-12-11,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240705-LPW,8558202412101600,b1d66aa576200edd1fa3ad789b60f15b,128543@|@ppcbuzz_130140|15808tsppcbuzz_125089|reuters,Tag,Malicious,"2024-12-10 16:42 +0000",124113899554,https://www.themediatrust.com?scsh=124113899554,3UAsEAah2hmL,3,Expired,2024-12-10,2024-12-11,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
