Incident,Ad Tag ID,Hash,Tag Name,Scan Type,Hit Type,Scan Date,Scan ID,Example,csid,Tag Status,Start Date,End Date,Pause,Priority,Publisher Name,Publisher ID,Website ID,Website Name,Provider ID,Provider Name,Provider Account ID,Provider Account,Country,Referrer,Public Deck,Comment Type,Comment Text,Threat Behavior,Expected Behavior,Malware Condition,Resolution Reason
TMT-20240429-OMT,1734829106589710822,f65fc0166f233be8f6b9558ec5b9e60c,TMT|banner$$20241222$$bidswitch_dsp$$vungle$$176_CR51722333$$_RTB,Tag,Scam/Fraud,2024-12-22 09:20 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451433760,3UFi7L5k15W3,Expired,22/12/2024,22/12/2024,f,9,vungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=6d9d0420595757c58fc54f96a5905666,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240503-MWB,1734831988219876028,22ddb0f999f1ff4a5d4e25ff97030009,TMT|banner$$20241222$$bidswitch_dsp$$fyber$$308_120745_157$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-22 09:21 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451433518,3UFi7d2s2T7Q,Expired,22/12/2024,22/12/2024,f,9,fyber,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=cd67f32f4ea364b536042a3ed1aa833a,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240703-YMJ,1734829152044185861,f07a7fc9155ea30daf1f6d403e1e359f,TMT|banner$$20241222$$bidswitch_dsp$$vungle$$367_230942$$_RTB,Tag,Malicious,2024-12-22 09:22 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451433494,3UFi7tQx2NBV,Expired,22/12/2024,22/12/2024,f,9,vungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=5943291f220c092f43113c939be29a5d,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20231122-BCO,1734829054557741836,8379859b52f2d6d95011baab27ea1ea9,TMT|banner$$20241222$$bidswitch_dsp$$pubnative$$308_121505_1_12$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-22 09:22 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451432823,3UFi7tFw1qbY,Expired,22/12/2024,22/12/2024,f,9,pubnative,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=7c7610cc5b6b6c45f691bceda7c8e0ef,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20230609-VMQ,1734832307388328650,0869876bd4549e4effe31217cf6f1b85,TMT|banner$$20241222$$bidswitch_dsp$$mvungle$$308_119051_2_248$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-22 09:22 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451432697,3UFi7tDS2gcy,Expired,22/12/2024,22/12/2024,f,9,mvungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=ebbcfa413c1ea38e8fb871ad2ff4089b,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240429-OMT,1734826242820942178,70c8c738a946f2fcd3a3b92e5075a491,TMT|banner$$20241222$$bidswitch_dsp$$unityads$$176_CR51615451$$_RTB,Tag,Scam/Fraud,2024-12-22 09:21 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451426803,3UFi7byG2JWp,Expired,22/12/2024,22/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=b1f7c5c9bfc62f7c4d509c1efa5a728c,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240703-YMJ,1734827390476349049,9865ac0145233153137a0a99ce91fc0d,TMT|banner$$20241222$$bidswitch_dsp$$unityads$$367_232485$$_RTB,Tag,Malicious,2024-12-22 09:21 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451426684,3UFi7YnD1oF7,Expired,22/12/2024,22/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=0e494f0747ab8ad0d6ba0dc26436f712,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240225-ACY,1734826270983912977,c23814e4285e9c984644eb0600639f9d,TMT|banner$$20241222$$bidswitch_dsp$$unityads$$176_CR50918594$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 09:21 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451426544,3UFi7VFW2tdx,Expired,22/12/2024,22/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=bc8899cb29525ea1257c8003e3ac1093,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20230609-OEC,1734827320192785592,31ff85d480a0d660e05c563f705836cd,TMT|banner$$20241222$$bidswitch_dsp$$vungle$$308_120410_94$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-22 09:21 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451426481,3UFi7dXG25zJ,Expired,22/12/2024,22/12/2024,f,9,vungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=a4b81060be4e2cc5bc63466dfb0cfdc0,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240429-OMT,1734827360194541589,f000a1830c1efa4297135b9e91eac2f5,TMT|banner$$20241222$$bidswitch_dsp$$unityads$$176_CR51723948$$_RTB,Tag,Scam/Fraud,2024-12-22 09:21 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451425789,3UFi7VKk2tGh,Expired,22/12/2024,22/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=d542b449b142c506ac4de50a846983f9,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240429-OMT,1734826219621206407,8d81c03f11537e23c54d94b12ab5a6af,TMT|banner$$20241222$$bidswitch_dsp$$mvungle$$176_CR51723948$$_RTB,Tag,Scam/Fraud,2024-12-22 09:20 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451425498,3UFi7Qot1a7y,Expired,22/12/2024,22/12/2024,f,9,mvungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=700fe22980bb8149514cff6e86d4706e,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240430-OWY,1734826910014261260,a5d41d181dde441dd6222198a7bd93ab,TMT|banner$$20241222$$bidswitch_dsp$$fyber$$176_CR51365229$$_RTB,Tag,Scam/Fraud,2024-12-22 09:22 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451425447,3UFi7t1p2KYk,Expired,22/12/2024,22/12/2024,f,9,fyber,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=c836a94378d695482f01a7211d4c75d2,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240429-OMT,1734832217997252088,71172b9080bb6d862784539545d44d9b,TMT|banner$$20241222$$bidswitch_dsp$$unityads$$176_CR51796843$$_RTB,Tag,Scam/Fraud,2024-12-22 09:20 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451424845,3UFi7Jsf2V8A,Expired,22/12/2024,22/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=23c14f542d3751d2c30878eb1ddbadda,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240625-TAM,1734829836821597173,ed7e8ef7bf950b55d59c1859f89ae50f,TMT|banner$$20241222$$startio_dsp$$mvungle$$32853978$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 09:20 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451421975,3UFi7NrC1rib,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=f8850a20ab5c7394bf73589700016397,DNE Domain,"Domain Does Not Exist: The flagged domain is not generating any content and is no longer connecting and executing during scanning. The Media Trust is not able to confirm the legitimacy of this domain. These types of domains often cause malicious redirects as they frequently expire and are associated with malicious content; bad actors take advantage of a domains one-time legitimacy and repurchase them to execute malicious campaigns.
To remediate this, please ensure this domain is removed from the delivery process and is no longer being called to and delivered. ",Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),DNE Domain,
TMT-20240225-ACY,1734834106328338665,2b9917d41d9e05585ee13be40ac88e2d,TMT|banner$$20241222$$bidswitch_dsp$$mvungle$$176_CR50918595$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 09:20 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451401886,3UFi7S3x1cad,Expired,22/12/2024,22/12/2024,f,9,mvungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=2cd80e67b9ff56d9c66725c1b64e9e7e,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20240312-OFU,1734833642445882684,a71300431b3beee92ead8be95d53e15a,TMT|banner$$20241222$$bidswitch_dsp$$vungle$$176_CR51367916$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 09:19 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451401079,3UFi6tdL1CWV,Expired,22/12/2024,22/12/2024,f,9,vungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=d709e6d14e5dda2dcad15422b6f52cb1,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20241217-MEF,1734828531699662132,1e017b315a3ab32584200b6446a70dd4,TMT|banner$$20241222$$bidswitch_dsp$$fyber$$176_CR51806708$$_RTB,Tag,Scam/Fraud,2024-12-22 09:19 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451400808,3UFi77ng1VgR,Expired,22/12/2024,22/12/2024,f,9,fyber,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=7e64f11efbae355d442e0bde5ff422a6,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240429-OMT,1734827153016709885,3f3325173ed7657d6a5deee87211ec51,TMT|banner$$20241222$$bidswitch_dsp$$fyber$$176_CR51796864$$_RTB,Tag,Scam/Fraud,2024-12-22 09:21 +0000,1.24451E+11,https://www.themediatrust.com?scsh=124451400668,3UFi7ezU1crf,Expired,22/12/2024,22/12/2024,f,9,fyber,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=8116fc8d2056114d6d8cb7e226c171e3,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
